TIME,DATA_VALUE,retrieved_at
20120313,3.85,2026-09-11
20120314,3.89,2026-09-11
20120315,3.95,2026-09-11
20120316,3.97,2026-09-11
20120319,4.01,2026-09-11
20120320,4.01,2026-09-11
20120321,4.05,2026-09-11
20120322,4.07,2026-09-11
20120323,4.07,2026-09-11
20120326,4.04,2026-09-11
20120327,4.04,2026-09-11
20120328,4,2026-09-11
20120329,3.99,2026-09-11
20120330,3.96,2026-09-11
20120402,3.99,2026-09-11
20120403,3.96,2026-09-11
20120404,3.97,2026-09-11
20120405,3.98,2026-09-11
20120406,3.95,2026-09-11
20120409,3.91,2026-09-11
20120410,3.91,2026-09-11
20120412,3.91,2026-09-11
20120413,3.9,2026-09-11
20120416,3.88,2026-09-11
20120417,3.87,2026-09-11
20120418,3.88,2026-09-11
20120419,3.88,2026-09-11
20120420,3.85,2026-09-11
20120423,3.86,2026-09-11
20120424,3.86,2026-09-11
20120425,3.88,2026-09-11
20120426,3.87,2026-09-11
20120427,3.83,2026-09-11
20120430,3.81,2026-09-11
20120502,3.82,2026-09-11
20120503,3.8,2026-09-11
20120504,3.79,2026-09-11
20120507,3.75,2026-09-11
20120508,3.77,2026-09-11
20120509,3.76,2026-09-11
20120510,3.79,2026-09-11
20120511,3.75,2026-09-11
20120514,3.75,2026-09-11
20120515,3.74,2026-09-11
20120516,3.73,2026-09-11
20120517,3.74,2026-09-11
20120518,3.71,2026-09-11
20120521,3.74,2026-09-11
20120522,3.74,2026-09-11
20120523,3.73,2026-09-11
20120524,3.73,2026-09-11
20120525,3.73,2026-09-11
20120529,3.74,2026-09-11
20120530,3.73,2026-09-11
20120531,3.69,2026-09-11
20120601,3.64,2026-09-11
20120604,3.57,2026-09-11
20120605,3.62,2026-09-11
20120607,3.65,2026-09-11
20120608,3.57,2026-09-11
20120611,3.66,2026-09-11
20120612,3.62,2026-09-11
20120613,3.64,2026-09-11
20120614,3.64,2026-09-11
20120615,3.64,2026-09-11
20120618,3.67,2026-09-11
20120619,3.65,2026-09-11
20120620,3.67,2026-09-11
20120621,3.66,2026-09-11
20120622,3.64,2026-09-11
20120625,3.63,2026-09-11
20120626,3.63,2026-09-11
20120627,3.61,2026-09-11
20120628,3.58,2026-09-11
20120629,3.62,2026-09-11
20120702,3.61,2026-09-11
20120703,3.58,2026-09-11
20120704,3.57,2026-09-11
20120705,3.56,2026-09-11
20120706,3.54,2026-09-11
20120709,3.52,2026-09-11
20120710,3.53,2026-09-11
20120711,3.51,2026-09-11
20120712,3.29,2026-09-11
20120713,3.27,2026-09-11
20120716,3.24,2026-09-11
20120717,3.2,2026-09-11
20120718,3.16,2026-09-11
20120719,3.18,2026-09-11
20120720,3.15,2026-09-11
20120723,3.06,2026-09-11
20120724,3.07,2026-09-11
20120725,3.01,2026-09-11
20120726,3.04,2026-09-11
20120727,3.13,2026-09-11
20120730,3.13,2026-09-11
20120731,3.14,2026-09-11
20120801,3.14,2026-09-11
20120802,3.1,2026-09-11
20120803,3.03,2026-09-11
20120806,3.03,2026-09-11
20120807,3.03,2026-09-11
20120808,3.01,2026-09-11
20120809,3.06,2026-09-11
20120810,3.04,2026-09-11
20120813,3.06,2026-09-11
20120814,3.11,2026-09-11
20120816,3.21,2026-09-11
20120817,3.19,2026-09-11
20120820,3.21,2026-09-11
20120821,3.16,2026-09-11
20120822,3.16,2026-09-11
20120823,3.12,2026-09-11
20120824,3.08,2026-09-11
20120827,3.06,2026-09-11
20120828,3.06,2026-09-11
20120829,3.03,2026-09-11
20120830,3.03,2026-09-11
20120831,3.02,2026-09-11
20120903,3,2026-09-11
20120904,3.02,2026-09-11
20120905,2.98,2026-09-11
20120906,2.99,2026-09-11
20120907,3.06,2026-09-11
20120910,3.04,2026-09-11
20120911,3.01,2026-09-11
20120912,3.02,2026-09-11
20120913,3.07,2026-09-11
20120914,3.08,2026-09-11
20120917,3.13,2026-09-11
20120918,3.09,2026-09-11
20120919,3.12,2026-09-11
20120920,3.05,2026-09-11
20120921,3.07,2026-09-11
20120924,3.05,2026-09-11
20120925,3.04,2026-09-11
20120926,3.03,2026-09-11
20120927,3.05,2026-09-11
20120928,3.02,2026-09-11
20121002,2.97,2026-09-11
20121004,2.95,2026-09-11
20121005,2.95,2026-09-11
20121008,2.96,2026-09-11
20121009,2.96,2026-09-11
20121010,2.91,2026-09-11
20121011,2.92,2026-09-11
20121012,2.95,2026-09-11
20121015,2.94,2026-09-11
20121016,2.96,2026-09-11
20121017,2.98,2026-09-11
20121018,3.02,2026-09-11
20121019,3.02,2026-09-11
20121022,3.04,2026-09-11
20121023,3.02,2026-09-11
20121024,3.01,2026-09-11
20121025,3.01,2026-09-11
20121026,2.98,2026-09-11
20121029,2.98,2026-09-11
20121030,2.98,2026-09-11
20121031,2.96,2026-09-11
20121101,2.96,2026-09-11
20121102,2.97,2026-09-11
20121105,2.99,2026-09-11
20121106,2.99,2026-09-11
20121107,2.99,2026-09-11
20121108,2.96,2026-09-11
20121109,2.98,2026-09-11
20121112,2.98,2026-09-11
20121113,2.96,2026-09-11
20121114,2.97,2026-09-11
20121115,2.97,2026-09-11
20121116,2.96,2026-09-11
20121119,2.98,2026-09-11
20121120,2.99,2026-09-11
20121121,2.99,2026-09-11
20121122,3.01,2026-09-11
20121123,3.03,2026-09-11
20121126,3.02,2026-09-11
20121127,3.04,2026-09-11
20121128,3.02,2026-09-11
20121129,3.02,2026-09-11
20121130,3.03,2026-09-11
20121203,3.03,2026-09-11
20121204,3.04,2026-09-11
20121205,3.08,2026-09-11
20121206,3.07,2026-09-11
20121207,3.06,2026-09-11
20121210,3.09,2026-09-11
20121211,3.09,2026-09-11
20121212,3.1,2026-09-11
20121213,3.14,2026-09-11
20121214,3.15,2026-09-11
20121217,3.16,2026-09-11
20121218,3.19,2026-09-11
20121220,3.2,2026-09-11
20121221,3.18,2026-09-11
20121224,3.21,2026-09-11
20121226,3.24,2026-09-11
20121227,3.21,2026-09-11
20121228,3.16,2026-09-11
20121231,3.16,2026-09-11
20130102,3.19,2026-09-11
20130103,3.13,2026-09-11
20130104,3.13,2026-09-11
20130107,3.1,2026-09-11
20130108,3.05,2026-09-11
20130109,3.05,2026-09-11
20130110,3.02,2026-09-11
20130111,3.05,2026-09-11
20130114,3.04,2026-09-11
20130115,3.01,2026-09-11
20130116,3.02,2026-09-11
20130117,3,2026-09-11
20130118,3.02,2026-09-11
20130121,3.02,2026-09-11
20130122,3.02,2026-09-11
20130123,3.01,2026-09-11
20130124,3,2026-09-11
20130125,2.99,2026-09-11
20130128,3.03,2026-09-11
20130129,3.04,2026-09-11
20130130,3.1,2026-09-11
20130131,3.1,2026-09-11
20130201,3.12,2026-09-11
20130204,3.11,2026-09-11
20130205,3.08,2026-09-11
20130206,3.07,2026-09-11
20130207,3.06,2026-09-11
20130208,3.06,2026-09-11
20130212,3.04,2026-09-11
20130213,3.08,2026-09-11
20130214,3.09,2026-09-11
20130215,3.08,2026-09-11
20130218,3.06,2026-09-11
20130219,3.03,2026-09-11
20130220,3.04,2026-09-11
20130221,3.02,2026-09-11
20130222,3.02,2026-09-11
20130225,3.02,2026-09-11
20130226,2.98,2026-09-11
20130227,2.93,2026-09-11
20130228,2.94,2026-09-11
20130304,2.94,2026-09-11
20130305,2.93,2026-09-11
20130306,2.96,2026-09-11
20130307,2.99,2026-09-11
20130308,2.99,2026-09-11
20130311,3,2026-09-11
20130312,2.95,2026-09-11
20130313,2.96,2026-09-11
20130314,2.95,2026-09-11
20130315,2.93,2026-09-11
20130318,2.9,2026-09-11
20130319,2.88,2026-09-11
20130320,2.9,2026-09-11
20130321,2.89,2026-09-11
20130322,2.87,2026-09-11
20130325,2.88,2026-09-11
20130326,2.88,2026-09-11
20130327,2.86,2026-09-11
20130328,2.73,2026-09-11
20130329,2.8,2026-09-11
20130401,2.81,2026-09-11
20130402,2.8,2026-09-11
20130403,2.78,2026-09-11
20130404,2.79,2026-09-11
20130405,2.76,2026-09-11
20130408,2.77,2026-09-11
20130409,2.79,2026-09-11
20130410,2.79,2026-09-11
20130411,2.91,2026-09-11
20130412,2.96,2026-09-11
20130415,2.97,2026-09-11
20130416,2.9,2026-09-11
20130417,2.9,2026-09-11
20130418,2.86,2026-09-11
20130419,2.87,2026-09-11
20130422,2.87,2026-09-11
20130423,2.85,2026-09-11
20130424,2.85,2026-09-11
20130425,2.82,2026-09-11
20130426,2.8,2026-09-11
20130429,2.81,2026-09-11
20130430,2.77,2026-09-11
20130502,2.73,2026-09-11
20130503,2.74,2026-09-11
20130506,2.81,2026-09-11
20130507,2.8,2026-09-11
20130508,2.82,2026-09-11
20130509,2.84,2026-09-11
20130510,2.87,2026-09-11
20130513,2.89,2026-09-11
20130514,2.87,2026-09-11
20130515,2.88,2026-09-11
20130516,2.89,2026-09-11
20130520,2.92,2026-09-11
20130521,2.92,2026-09-11
20130522,2.93,2026-09-11
20130523,2.93,2026-09-11
20130524,2.94,2026-09-11
20130527,2.92,2026-09-11
20130528,2.94,2026-09-11
20130529,3.04,2026-09-11
20130530,3.05,2026-09-11
20130531,3.12,2026-09-11
20130603,3.12,2026-09-11
20130604,3.13,2026-09-11
20130605,3.16,2026-09-11
20130607,3.13,2026-09-11
20130610,3.15,2026-09-11
20130611,3.2,2026-09-11
20130612,3.31,2026-09-11
20130613,3.25,2026-09-11
20130614,3.19,2026-09-11
20130617,3.27,2026-09-11
20130618,3.21,2026-09-11
20130619,3.24,2026-09-11
20130620,3.41,2026-09-11
20130621,3.58,2026-09-11
20130624,3.68,2026-09-11
20130625,3.58,2026-09-11
20130626,3.5,2026-09-11
20130627,3.44,2026-09-11
20130628,3.4,2026-09-11
20130701,3.51,2026-09-11
20130702,3.42,2026-09-11
20130703,3.45,2026-09-11
20130704,3.46,2026-09-11
20130705,3.5,2026-09-11
20130708,3.61,2026-09-11
20130709,3.6,2026-09-11
20130710,3.53,2026-09-11
20130711,3.37,2026-09-11
20130712,3.38,2026-09-11
20130715,3.45,2026-09-11
20130716,3.44,2026-09-11
20130717,3.47,2026-09-11
20130718,3.41,2026-09-11
20130719,3.42,2026-09-11
20130722,3.41,2026-09-11
20130723,3.41,2026-09-11
20130724,3.43,2026-09-11
20130725,3.52,2026-09-11
20130726,3.51,2026-09-11
20130729,3.46,2026-09-11
20130730,3.47,2026-09-11
20130731,3.49,2026-09-11
20130801,3.49,2026-09-11
20130802,3.58,2026-09-11
20130805,3.51,2026-09-11
20130806,3.52,2026-09-11
20130807,3.59,2026-09-11
20130808,3.58,2026-09-11
20130809,3.58,2026-09-11
20130812,3.54,2026-09-11
20130813,3.57,2026-09-11
20130814,3.66,2026-09-11
20130816,3.67,2026-09-11
20130819,3.74,2026-09-11
20130820,3.64,2026-09-11
20130821,3.66,2026-09-11
20130822,3.73,2026-09-11
20130823,3.72,2026-09-11
20130826,3.67,2026-09-11
20130827,3.66,2026-09-11
20130828,3.61,2026-09-11
20130829,3.58,2026-09-11
20130830,3.53,2026-09-11
20130902,3.59,2026-09-11
20130903,3.6,2026-09-11
20130904,3.63,2026-09-11
20130905,3.7,2026-09-11
20130906,3.69,2026-09-11
20130909,3.59,2026-09-11
20130910,3.62,2026-09-11
20130911,3.55,2026-09-11
20130912,3.53,2026-09-11
20130913,3.57,2026-09-11
20130916,3.5,2026-09-11
20130917,3.47,2026-09-11
20130923,3.4,2026-09-11
20130924,3.39,2026-09-11
20130925,3.4,2026-09-11
20130926,3.46,2026-09-11
20130927,3.44,2026-09-11
20130930,3.42,2026-09-11
20131001,3.45,2026-09-11
20131002,3.41,2026-09-11
20131004,3.4,2026-09-11
20131007,3.42,2026-09-11
20131008,3.46,2026-09-11
20131010,3.51,2026-09-11
20131011,3.5,2026-09-11
20131014,3.54,2026-09-11
20131015,3.53,2026-09-11
20131016,3.51,2026-09-11
20131017,3.49,2026-09-11
20131018,3.44,2026-09-11
20131021,3.45,2026-09-11
20131022,3.44,2026-09-11
20131023,3.35,2026-09-11
20131024,3.37,2026-09-11
20131025,3.36,2026-09-11
20131028,3.42,2026-09-11
20131029,3.385,2026-09-11
20131030,3.357,2026-09-11
20131031,3.398,2026-09-11
20131101,3.45,2026-09-11
20131104,3.476,2026-09-11
20131105,3.513,2026-09-11
20131106,3.497,2026-09-11
20131107,3.512,2026-09-11
20131108,3.492,2026-09-11
20131111,3.58,2026-09-11
20131112,3.593,2026-09-11
20131113,3.56,2026-09-11
20131114,3.574,2026-09-11
20131115,3.593,2026-09-11
20131118,3.588,2026-09-11
20131119,3.636,2026-09-11
20131120,3.637,2026-09-11
20131121,3.678,2026-09-11
20131122,3.638,2026-09-11
20131125,3.653,2026-09-11
20131126,3.634,2026-09-11
20131127,3.635,2026-09-11
20131128,3.653,2026-09-11
20131129,3.672,2026-09-11
20131202,3.729,2026-09-11
20131203,3.726,2026-09-11
20131204,3.726,2026-09-11
20131205,3.755,2026-09-11
20131206,3.728,2026-09-11
20131209,3.683,2026-09-11
20131210,3.69,2026-09-11
20131211,3.716,2026-09-11
20131212,3.713,2026-09-11
20131213,3.681,2026-09-11
20131216,3.631,2026-09-11
20131217,3.605,2026-09-11
20131218,3.623,2026-09-11
20131219,3.633,2026-09-11
20131220,3.626,2026-09-11
20131223,3.58,2026-09-11
20131224,3.568,2026-09-11
20131226,3.574,2026-09-11
20131227,3.55,2026-09-11
20131230,3.583,2026-09-11
20131231,3.583,2026-09-11
20140102,3.678,2026-09-11
20140103,3.7,2026-09-11
20140106,3.648,2026-09-11
20140107,3.65,2026-09-11
20140108,3.645,2026-09-11
20140109,3.674,2026-09-11
20140110,3.65,2026-09-11
20140113,3.622,2026-09-11
20140114,3.644,2026-09-11
20140115,3.666,2026-09-11
20140116,3.648,2026-09-11
20140117,3.65,2026-09-11
20140120,3.65,2026-09-11
20140121,3.662,2026-09-11
20140122,3.683,2026-09-11
20140123,3.656,2026-09-11
20140124,3.587,2026-09-11
20140127,3.605,2026-09-11
20140128,3.6,2026-09-11
20140129,3.612,2026-09-11
20140203,3.609,2026-09-11
20140204,3.542,2026-09-11
20140205,3.546,2026-09-11
20140206,3.543,2026-09-11
20140207,3.564,2026-09-11
20140210,3.546,2026-09-11
20140211,3.526,2026-09-11
20140212,3.53,2026-09-11
20140213,3.495,2026-09-11
20140214,3.481,2026-09-11
20140217,3.501,2026-09-11
20140218,3.524,2026-09-11
20140219,3.499,2026-09-11
20140220,3.493,2026-09-11
20140221,3.529,2026-09-11
20140224,3.512,2026-09-11
20140225,3.498,2026-09-11
20140226,3.511,2026-09-11
20140227,3.5,2026-09-11
20140228,3.498,2026-09-11
20140303,3.552,2026-09-11
20140304,3.582,2026-09-11
20140305,3.562,2026-09-11
20140306,3.57,2026-09-11
20140307,3.58,2026-09-11
20140310,3.568,2026-09-11
20140311,3.562,2026-09-11
20140312,3.538,2026-09-11
20140313,3.531,2026-09-11
20140314,3.47,2026-09-11
20140317,3.515,2026-09-11
20140318,3.538,2026-09-11
20140319,3.516,2026-09-11
20140320,3.54,2026-09-11
20140321,3.561,2026-09-11
20140324,3.567,2026-09-11
20140325,3.544,2026-09-11
20140326,3.546,2026-09-11
20140327,3.538,2026-09-11
20140328,3.515,2026-09-11
20140331,3.518,2026-09-11
20140401,3.537,2026-09-11
20140402,3.56,2026-09-11
20140403,3.562,2026-09-11
20140404,3.562,2026-09-11
20140407,3.529,2026-09-11
20140408,3.541,2026-09-11
20140409,3.519,2026-09-11
20140410,3.533,2026-09-11
20140411,3.53,2026-09-11
20140414,3.539,2026-09-11
20140415,3.54,2026-09-11
20140416,3.549,2026-09-11
20140417,3.519,2026-09-11
20140418,3.542,2026-09-11
20140421,3.56,2026-09-11
20140422,3.551,2026-09-11
20140423,3.548,2026-09-11
20140424,3.549,2026-09-11
20140425,3.53,2026-09-11
20140428,3.529,2026-09-11
20140429,3.525,2026-09-11
20140430,3.527,2026-09-11
20140502,3.506,2026-09-11
20140507,3.468,2026-09-11
20140508,3.461,2026-09-11
20140509,3.425,2026-09-11
20140512,3.44,2026-09-11
20140513,3.453,2026-09-11
20140514,3.442,2026-09-11
20140515,3.378,2026-09-11
20140516,3.386,2026-09-11
20140519,3.377,2026-09-11
20140520,3.385,2026-09-11
20140521,3.378,2026-09-11
20140522,3.407,2026-09-11
20140523,3.383,2026-09-11
20140526,3.371,2026-09-11
20140527,3.369,2026-09-11
20140528,3.351,2026-09-11
20140529,3.323,2026-09-11
20140530,3.338,2026-09-11
20140602,3.362,2026-09-11
20140603,3.375,2026-09-11
20140605,3.383,2026-09-11
20140609,3.38,2026-09-11
20140610,3.34,2026-09-11
20140611,3.355,2026-09-11
20140612,3.318,2026-09-11
20140613,3.307,2026-09-11
20140616,3.315,2026-09-11
20140617,3.302,2026-09-11
20140618,3.301,2026-09-11
20140619,3.251,2026-09-11
20140620,3.213,2026-09-11
20140623,3.235,2026-09-11
20140624,3.215,2026-09-11
20140625,3.216,2026-09-11
20140626,3.205,2026-09-11
20140627,3.183,2026-09-11
20140630,3.17,2026-09-11
20140701,3.168,2026-09-11
20140702,3.089,2026-09-11
20140703,3.105,2026-09-11
20140704,3.123,2026-09-11
20140707,3.127,2026-09-11
20140708,3.159,2026-09-11
20140709,3.153,2026-09-11
20140710,3.085,2026-09-11
20140711,3.063,2026-09-11
20140714,3.075,2026-09-11
20140715,3.062,2026-09-11
20140716,3.027,2026-09-11
20140717,2.958,2026-09-11
20140718,2.971,2026-09-11
20140721,3,2026-09-11
20140722,2.995,2026-09-11
20140723,2.97,2026-09-11
20140724,3.015,2026-09-11
20140725,3.004,2026-09-11
20140728,3.017,2026-09-11
20140729,3.034,2026-09-11
20140730,3.035,2026-09-11
20140731,3.052,2026-09-11
20140801,3.105,2026-09-11
20140804,3.105,2026-09-11
20140805,3.065,2026-09-11
20140806,3.095,2026-09-11
20140807,3.085,2026-09-11
20140808,3.034,2026-09-11
20140811,3.043,2026-09-11
20140812,3.061,2026-09-11
20140813,3.07,2026-09-11
20140814,3.069,2026-09-11
20140818,3.101,2026-09-11
20140819,3.143,2026-09-11
20140820,3.142,2026-09-11
20140821,3.149,2026-09-11
20140822,3.148,2026-09-11
20140825,3.11,2026-09-11
20140826,3.063,2026-09-11
20140827,3.045,2026-09-11
20140828,3.058,2026-09-11
20140829,3.034,2026-09-11
20140901,3.038,2026-09-11
20140902,3.063,2026-09-11
20140903,3.101,2026-09-11
20140904,3.1,2026-09-11
20140905,3.067,2026-09-11
20140911,3.082,2026-09-11
20140912,3.008,2026-09-11
20140915,3.045,2026-09-11
20140916,3.05,2026-09-11
20140917,3.034,2026-09-11
20140918,3.022,2026-09-11
20140919,3.027,2026-09-11
20140922,2.99,2026-09-11
20140923,2.981,2026-09-11
20140924,2.971,2026-09-11
20140925,2.954,2026-09-11
20140926,2.929,2026-09-11
20140929,2.914,2026-09-11
20140930,2.854,2026-09-11
20141001,2.804,2026-09-11
20141002,2.832,2026-09-11
20141006,2.845,2026-09-11
20141007,2.859,2026-09-11
20141008,2.845,2026-09-11
20141010,2.819,2026-09-11
20141013,2.819,2026-09-11
20141014,2.835,2026-09-11
20141015,2.822,2026-09-11
20141016,2.738,2026-09-11
20141017,2.731,2026-09-11
20141020,2.785,2026-09-11
20141021,2.757,2026-09-11
20141022,2.755,2026-09-11
20141023,2.725,2026-09-11
20141024,2.699,2026-09-11
20141027,2.72,2026-09-11
20141028,2.719,2026-09-11
20141029,2.706,2026-09-11
20141030,2.684,2026-09-11
20141031,2.645,2026-09-11
20141103,2.657,2026-09-11
20141104,2.629,2026-09-11
20141105,2.636,2026-09-11
20141106,2.642,2026-09-11
20141107,2.67,2026-09-11
20141110,2.686,2026-09-11
20141111,2.719,2026-09-11
20141112,2.758,2026-09-11
20141113,2.773,2026-09-11
20141114,2.772,2026-09-11
20141117,2.762,2026-09-11
20141118,2.748,2026-09-11
20141119,2.742,2026-09-11
20141120,2.715,2026-09-11
20141121,2.725,2026-09-11
20141124,2.682,2026-09-11
20141125,2.654,2026-09-11
20141126,2.634,2026-09-11
20141127,2.649,2026-09-11
20141128,2.589,2026-09-11
20141201,2.59,2026-09-11
20141202,2.604,2026-09-11
20141203,2.681,2026-09-11
20141204,2.72,2026-09-11
20141205,2.725,2026-09-11
20141208,2.798,2026-09-11
20141209,2.75,2026-09-11
20141210,2.766,2026-09-11
20141211,2.7,2026-09-11
20141212,2.695,2026-09-11
20141215,2.693,2026-09-11
20141216,2.668,2026-09-11
20141217,2.695,2026-09-11
20141218,2.725,2026-09-11
20141219,2.722,2026-09-11
20141222,2.666,2026-09-11
20141223,2.671,2026-09-11
20141224,2.658,2026-09-11
20141226,2.65,2026-09-11
20141229,2.608,2026-09-11
20141230,2.597,2026-09-11
20141231,2.598,2026-09-11
20150102,2.66,2026-09-11
20150105,2.622,2026-09-11
20150106,2.555,2026-09-11
20150107,2.56,2026-09-11
20150108,2.552,2026-09-11
20150109,2.536,2026-09-11
20150112,2.449,2026-09-11
20150113,2.433,2026-09-11
20150114,2.369,2026-09-11
20150115,2.45,2026-09-11
20150116,2.344,2026-09-11
20150119,2.385,2026-09-11
20150120,2.36,2026-09-11
20150121,2.372,2026-09-11
20150122,2.405,2026-09-11
20150123,2.329,2026-09-11
20150126,2.3,2026-09-11
20150127,2.3,2026-09-11
20150128,2.259,2026-09-11
20150129,2.227,2026-09-11
20150130,2.24,2026-09-11
20150202,2.245,2026-09-11
20150203,2.211,2026-09-11
20150204,2.249,2026-09-11
20150205,2.278,2026-09-11
20150206,2.273,2026-09-11
20150209,2.295,2026-09-11
20150210,2.356,2026-09-11
20150211,2.352,2026-09-11
20150212,2.406,2026-09-11
20150213,2.4,2026-09-11
20150216,2.477,2026-09-11
20150217,2.383,2026-09-11
20150223,2.426,2026-09-11
20150224,2.434,2026-09-11
20150225,2.375,2026-09-11
20150226,2.366,2026-09-11
20150227,2.353,2026-09-11
20150302,2.33,2026-09-11
20150303,2.352,2026-09-11
20150304,2.367,2026-09-11
20150305,2.355,2026-09-11
20150306,2.329,2026-09-11
20150309,2.371,2026-09-11
20150310,2.387,2026-09-11
20150311,2.316,2026-09-11
20150312,2.347,2026-09-11
20150313,2.356,2026-09-11
20150316,2.315,2026-09-11
20150317,2.319,2026-09-11
20150318,2.282,2026-09-11
20150319,2.212,2026-09-11
20150320,2.207,2026-09-11
20150323,2.194,2026-09-11
20150324,2.193,2026-09-11
20150325,2.171,2026-09-11
20150326,2.178,2026-09-11
20150327,2.18,2026-09-11
20150330,2.152,2026-09-11
20150331,2.16,2026-09-11
20150401,2.15,2026-09-11
20150402,2.119,2026-09-11
20150403,2.086,2026-09-11
20150406,2.068,2026-09-11
20150407,2.104,2026-09-11
20150408,2.112,2026-09-11
20150409,2.077,2026-09-11
20150410,2.07,2026-09-11
20150413,2.103,2026-09-11
20150414,2.121,2026-09-11
20150415,2.122,2026-09-11
20150416,2.157,2026-09-11
20150417,2.112,2026-09-11
20150420,2.143,2026-09-11
20150421,2.174,2026-09-11
20150422,2.175,2026-09-11
20150423,2.266,2026-09-11
20150424,2.285,2026-09-11
20150427,2.29,2026-09-11
20150428,2.367,2026-09-11
20150429,2.38,2026-09-11
20150430,2.414,2026-09-11
20150504,2.486,2026-09-11
20150506,2.569,2026-09-11
20150507,2.551,2026-09-11
20150508,2.415,2026-09-11
20150511,2.46,2026-09-11
20150512,2.597,2026-09-11
20150513,2.538,2026-09-11
20150514,2.498,2026-09-11
20150515,2.508,2026-09-11
20150518,2.517,2026-09-11
20150519,2.547,2026-09-11
20150520,2.495,2026-09-11
20150521,2.511,2026-09-11
20150522,2.48,2026-09-11
20150526,2.489,2026-09-11
20150527,2.447,2026-09-11
20150528,2.41,2026-09-11
20150529,2.308,2026-09-11
20150601,2.343,2026-09-11
20150602,2.333,2026-09-11
20150603,2.429,2026-09-11
20150604,2.482,2026-09-11
20150605,2.468,2026-09-11
20150608,2.483,2026-09-11
20150609,2.434,2026-09-11
20150610,2.465,2026-09-11
20150611,2.526,2026-09-11
20150612,2.463,2026-09-11
20150615,2.5,2026-09-11
20150616,2.508,2026-09-11
20150617,2.557,2026-09-11
20150618,2.516,2026-09-11
20150619,2.445,2026-09-11
20150622,2.506,2026-09-11
20150623,2.48,2026-09-11
20150624,2.469,2026-09-11
20150625,2.494,2026-09-11
20150626,2.495,2026-09-11
20150629,2.45,2026-09-11
20150630,2.451,2026-09-11
20150701,2.471,2026-09-11
20150702,2.53,2026-09-11
20150703,2.522,2026-09-11
20150706,2.465,2026-09-11
20150707,2.497,2026-09-11
20150708,2.469,2026-09-11
20150709,2.484,2026-09-11
20150710,2.502,2026-09-11
20150713,2.508,2026-09-11
20150714,2.504,2026-09-11
20150715,2.495,2026-09-11
20150716,2.481,2026-09-11
20150717,2.47,2026-09-11
20150720,2.467,2026-09-11
20150721,2.454,2026-09-11
20150722,2.421,2026-09-11
20150723,2.37,2026-09-11
20150724,2.336,2026-09-11
20150727,2.351,2026-09-11
20150728,2.383,2026-09-11
20150729,2.362,2026-09-11
20150730,2.39,2026-09-11
20150731,2.428,2026-09-11
20150803,2.402,2026-09-11
20150804,2.409,2026-09-11
20150805,2.423,2026-09-11
20150806,2.408,2026-09-11
20150807,2.41,2026-09-11
20150810,2.356,2026-09-11
20150811,2.323,2026-09-11
20150812,2.257,2026-09-11
20150813,2.294,2026-09-11
20150817,2.279,2026-09-11
20150818,2.273,2026-09-11
20150819,2.307,2026-09-11
20150820,2.276,2026-09-11
20150821,2.256,2026-09-11
20150824,2.189,2026-09-11
20150825,2.222,2026-09-11
20150826,2.249,2026-09-11
20150827,2.252,2026-09-11
20150828,2.285,2026-09-11
20150831,2.295,2026-09-11
20150901,2.303,2026-09-11
20150902,2.266,2026-09-11
20150903,2.28,2026-09-11
20150904,2.241,2026-09-11
20150907,2.224,2026-09-11
20150908,2.227,2026-09-11
20150909,2.253,2026-09-11
20150910,2.225,2026-09-11
20150911,2.237,2026-09-11
20150914,2.27,2026-09-11
20150915,2.252,2026-09-11
20150916,2.274,2026-09-11
20150917,2.271,2026-09-11
20150918,2.195,2026-09-11
20150921,2.158,2026-09-11
20150922,2.148,2026-09-11
20150923,2.136,2026-09-11
20150924,2.16,2026-09-11
20150925,2.134,2026-09-11
20150930,2.061,2026-09-11
20151001,2.107,2026-09-11
20151002,2.082,2026-09-11
20151005,2.042,2026-09-11
20151006,2.05,2026-09-11
20151007,2.087,2026-09-11
20151008,2.091,2026-09-11
20151012,2.149,2026-09-11
20151013,2.124,2026-09-11
20151014,2.124,2026-09-11
20151015,2.06,2026-09-11
20151016,2.064,2026-09-11
20151019,2.076,2026-09-11
20151020,2.099,2026-09-11
20151021,2.109,2026-09-11
20151022,2.122,2026-09-11
20151023,2.105,2026-09-11
20151026,2.097,2026-09-11
20151027,2.064,2026-09-11
20151028,2.036,2026-09-11
20151029,2.053,2026-09-11
20151030,2.111,2026-09-11
20151102,2.118,2026-09-11
20151103,2.153,2026-09-11
20151104,2.165,2026-09-11
20151105,2.157,2026-09-11
20151106,2.208,2026-09-11
20151109,2.306,2026-09-11
20151110,2.274,2026-09-11
20151111,2.308,2026-09-11
20151112,2.326,2026-09-11
20151113,2.332,2026-09-11
20151116,2.283,2026-09-11
20151117,2.304,2026-09-11
20151118,2.292,2026-09-11
20151119,2.26,2026-09-11
20151120,2.269,2026-09-11
20151123,2.288,2026-09-11
20151124,2.279,2026-09-11
20151125,2.25,2026-09-11
20151126,2.239,2026-09-11
20151127,2.271,2026-09-11
20151130,2.247,2026-09-11
20151201,2.275,2026-09-11
20151202,2.256,2026-09-11
20151203,2.264,2026-09-11
20151204,2.301,2026-09-11
20151207,2.299,2026-09-11
20151208,2.23,2026-09-11
20151209,2.21,2026-09-11
20151210,2.216,2026-09-11
20151211,2.243,2026-09-11
20151214,2.221,2026-09-11
